,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-12-05.out.0,0.0,0.2750231,0.2642832,0.2515906,0.2408507,0.2447561,0.2594014,0.2759995,0.2769758,0.2711177,0.2779522,0.2711177,0.2789285,0.2789285,0.2828339,0.2799049,0.2750231,0.2759995,0.2740467,0.2769758,0.272094,0.2672123,0.2740467,0.2867394,0.285763,0.2701413,0.2623305,0.2584251,0.2603778,0.2642832,0.2799049,0.3082192,0.2974793
2020-12-05.out.1,0.0,0.2877157,0.2886921,0.285763,0.2672123,0.2535433,0.2359689,0.2369452,0.2183945,0.2164418,0.2183945,0.2096073,0.21156,0.2144891,0.2154654,0.21156,0.2242526,0.2135127,0.2232763,0.2213235,0.2291344,0.2262053,0.2213235,0.2183945,0.2242526,0.2232763,0.2242526,0.2222999,0.2203472,0.2262053,0.2262053,0.2242526,0.2301107
2020-12-05.out.2,0.0,0.2379216,0.2506142,0.2388979,0.255496,0.2642832,0.2613541,0.2711177,0.2584251,0.2398743,0.2349925,0.2174181,0.2213235,0.2242526,0.2301107,0.2398743,0.2515906,0.2447561,0.2486615,0.2428034,0.2388979,0.2496379,0.2584251,0.2759995,0.2740467,0.2906448,0.2730704,0.3072428,0.2828339,0.2886921,0.3062665,0.3218882,0.3209118
2020-12-05.out.3,0.0,0.3072428,0.3004083,0.2984556,0.2906448,0.2847867,0.2808812,0.2808812,0.2789285,0.2750231,0.3004083,0.285763,0.2642832,0.2506142,0.2437797,0.2515906,0.2515906,0.2603778,0.2584251,0.2642832,0.2545196,-8.5727114,-5.2140481,-4.2640541,-0.5607373,-8.8060603,-8.7220938,-6.8191767,-5.7481146,-5.3595251,-5.6573135,-4.9113778,-0.1116137
2020-12-05.out.4,0.0,-0.4279529,-1.7518911,-0.1985094,0.1305225,0.2525669,0.2486615,0.2613541,0.2506142,0.241827,0.2447561,0.2398743,0.2496379,0.2408507,0.2398743,0.2330398,0.2506142,0.2447561,0.2379216,0.2525669,0.2603778,0.2623305,0.2730704,0.2945502,0.2916211,0.3013847,0.2965029,0.3082192,0.3101719,0.3052901,0.2838103,0.2662359,0.2525669
2020-12-05.out.5,0.0,0.2467088,-0.7550321,-2.1941802,-3.8783936,-4.639951,-5.1632776,-5.0734529,-5.0304932,-4.9865572,-4.9846045,-4.9865572,-0.9815466,0.2388979,0.2349925,0.2330398,0.2359689,0.2408507,0.2330398,0.2447561,0.2496379,0.2388979,0.2564723,0.2779522,0.2799049,0.2740467,0.2799049,0.2662359,0.2515906,0.255496,0.2594014,0.255496,0.2642832
2020-12-05.out.6,0.0,0.2965029,0.2838103,0.2711177,0.255496,0.2476851,0.2535433,0.2662359,0.2662359,0.2525669,0.2428034,0.2359689,0.2301107,0.2340162,0.2379216,0.228158,0.2262053,0.2242526,0.2222999,0.2232763,0.2379216,0.2476851,0.2506142,0.2525669,0.2467088,0.2525669,0.2730704,0.2828339,0.2701413,0.2701413,0.2886921,0.2750231,0.2740467
2020-12-05.out.7,0.0,0.2838103,0.2828339,0.2584251,0.2486615,0.2545196,0.2476851,0.2535433,0.2457324,0.2564723,0.255496,0.2506142,0.2545196,0.2603778,0.2750231,0.2867394,0.2701413,0.2535433,0.2662359,0.2613541,0.255496,0.2496379,0.2564723,0.2447561,0.2379216,0.2457324,0.2379216,0.2437797,0.2506142,0.2584251,0.2681886,0.2672123,0.269165
2020-12-05.out.8,0.0,0.2594014,0.2574487,0.2535433,0.2594014,0.2535433,0.2486615,0.2486615,0.2535433,0.2457324,0.2467088,0.2515906,0.2613541,0.2506142,0.2476851,0.2515906,0.2564723,0.2496379,0.2545196,0.2506142,0.2447561,0.2398743,0.2359689,0.2291344,0.2271817,0.2349925,0.2271817,0.2291344,0.225229,0.2476851,0.2301107,0.228158,0.2242526
2020-12-05.out.9,0.0,0.2301107,0.228158,0.2496379,0.2340162,0.2369452,0.2408507,0.2574487,0.2457324,0.2564723,0.2584251,0.2681886,0.2633068,0.2535433,0.2515906,0.2457324,0.2476851,0.2437797,0.2467088,0.2437797,0.2428034,0.2437797,0.241827,0.2584251,0.2535433,0.2428034,0.2330398,0.2359689,0.2291344,0.2310871,0.2349925,0.2301107,0.2222999
