0.8107540976669337,0
0.8107540976669337,0
0.8244871254392888,0
0.8210536564119699,0
0.81762043689551,0
0.8210536564119699,0
0.8347901773363497,0
0.8279217422165586,0
0.8313558599721106,0
0.845095923950687,0
0.8382257422548834,0
0.8313558599721106,0
0.8485323372061411,0
0.8210536564119699,0
0.8244871254392888,0
0.8279217422165586,0
0.8107540976669337,0
0.8073217264873941,0
0.8210536564119699,0
0.8141866684551604,0
0.8073217264873941,0
0.8107540976669337,0
0.8107540976669337,0
0.8107540976669337,0
0.8073217264873941,0
0.8073217264873941,0
0.8038888562861366,0
0.8004571837370019,0
0.8107540976669337,0
0.7901629146221747,0
0.8107540976669337,0
0.7867323399208191,0
0.7833012162955741,0
0.7798712903224518,0
0.7798712903224518,0
0.7730113884740355,0
0.7901629146221747,0
0.7764416138601884,0
0.7661535326146621,0
0.7798712903224518,0
0.7627242054676012,0
0.7558680961842403,0
0.7524401163958176,0
0.7592960260704914,0
0.7695823607400053,0
0.7455853544710949,0
0.5814212817193174,0
0.3398388299577508,0
0.1537185563920489,0
-0.0012626247504392,0
-0.1422224121831561,0
-0.2626320361563192,0
-0.3693423911763379,0
-0.4591447925486875,0
-0.545418611354301,0
-0.6149557906679746,0
-0.674455746953672,0
-0.7305622557538203,0
-0.7767040493815923,0
-0.799753263701839,0
-0.8622426594903352,0
-0.8753846958422709,0
-0.9049372609935484,0
-0.9508605330110852,0
-0.9377455436362556,0
-0.8063360587903474,0
-0.5023065781841278,0
-0.2459316256410932,0
-0.0415895740490343,0
0.1469670358229726,0
0.2145328298403808,0
0.3432312294976927,0
0.4145367421706486,0
0.5132195344247137,0
0.5643596293825583,0
0.605319381883755,0
0.6497404488241252,0
0.6599984889622383,0
0.6873660875220218,0
0.6942112183275906,0
0.7113284616837152,0
0.7181772852499959,0
0.72845299075692,0
0.7387313909811206,0
0.7558680961842403,0
0.7661535326146621,0
0.7730113884740355,0
0.7627242054676012,0
0.7730113884740355,0
0.7970257107965544,0
0.793593738834389,0
0.7867323399208191,0
0.7833012162955741,0
0.7901629146221747,0
0.7901629146221747,0
0.7833012162955741,0
0.7901629146221747,0
0.7901629146221747,0
0.8107540976669337,0
0.793593738834389,0
0.7970257107965544,0
0.8038888562861366,0
0.8244871254392888,0
0.8279217422165586,0
0.8244871254392888,0
0.8279217422165586,0
0.8485323372061411,0
0.8313558599721106,0
0.8279217422165586,0
0.8244871254392888,0
0.81762043689551,0
0.81762043689551,0
0.8244871254392888,0
0.8107540976669337,0
0.81762043689551,0
0.8313558599721106,0
0.8210536564119699,0
0.8382257422548834,0
0.8141866684551604,0
